codigo,municipio,pib_mil_reais
4316808,Santa Cruz do Sul - RS,9815201
4316907,Santa Maria - RS,9562066
4316956,Santa Maria do Herval - RS,279409
4316972,Santa Margarida do Sul - RS,361016
4317004,Santana da Boa Vista - RS,364901
4317103,Sant'Ana do Livramento - RS,2823928
4317202,Santa Rosa - RS,3732053
4317251,Santa Tereza - RS,49851
4317301,Santa Vitória do Palmar - RS,1755631
4317400,Santiago - RS,2021451
4317509,Santo Ângelo - RS,3180273
4317558,Santo Antônio do Palma - RS,119797
4317608,Santo Antônio da Patrulha - RS,1680505
4317707,Santo Antônio das Missões - RS,673946
4317756,Santo Antônio do Planalto - RS,189470
4317806,Santo Augusto - RS,848439
4317905,Santo Cristo - RS,784071
4317954,Santo Expedito do Sul - RS,128953
4318002,São Borja - RS,2570766
4318051,São Domingos do Sul - RS,123436
4318101,São Francisco de Assis - RS,804124
4318200,São Francisco de Paula - RS,1026518
4318309,São Gabriel - RS,2723193
4318408,São Jerônimo - RS,667014
4318424,São João da Urtiga - RS,184149
4318432,São João do Polêsine - RS,104818
4318440,São Jorge - RS,133331
4318457,São José das Missões - RS,93351
4318465,São José do Herval - RS,59113
4318481,São José do Hortêncio - RS,117866
4318499,São José do Inhacorá - RS,183794
4318507,São José do Norte - RS,792704
4318606,São José do Ouro - RS,463018
4318614,São José do Sul - RS,94019
4318622,São José dos Ausentes - RS,155632
4318705,São Leopoldo - RS,10855414
4318804,São Lourenço do Sul - RS,1701071
4318903,São Luiz Gonzaga - RS,1903783
4319000,São Marcos - RS,1145393
4319109,São Martinho - RS,354030
4319125,São Martinho da Serra - RS,336100
4319158,São Miguel das Missões - RS,867930
4319208,São Nicolau - RS,228047
4319307,São Paulo das Missões - RS,200549
4319356,São Pedro da Serra - RS,113228
4319364,São Pedro das Missões - RS,114178
4319372,São Pedro do Butiá - RS,161665
4319406,São Pedro do Sul - RS,532258
4319505,São Sebastião do Caí - RS,899461
4319604,São Sepé - RS,1331321
4319703,São Valentim - RS,135541
4319711,São Valentim do Sul - RS,95576
4319737,São Valério do Sul - RS,90430
4319752,São Vendelino - RS,95748
4319802,São Vicente do Sul - RS,730555
4319901,Sapiranga - RS,3615599
4320008,Sapucaia do Sul - RS,4204086
4320107,Sarandi - RS,1299139
4320206,Seberi - RS,617245
4320230,Sede Nova - RS,157535
4320263,Segredo - RS,163088
4320305,Selbach - RS,375174
4320321,Senador Salgado Filho - RS,149060
4320354,Sentinela do Sul - RS,136267
4320404,Serafina Corrêa - RS,782303
4320453,Sério - RS,59572
4320503,Sertão - RS,534503
4320552,Sertão Santana - RS,314768
4320578,Sete de Setembro - RS,105652
4320602,Severiano de Almeida - RS,149414
4320651,Silveira Martins - RS,86631
4320677,Sinimbu - RS,213482
4320701,Sobradinho - RS,438644
4320800,Soledade - RS,1405196
4320859,Tabaí - RS,142087
4320909,Tapejara - RS,1644548
4321006,Tapera - RS,640275
4321105,Tapes - RS,603914
4321204,Taquara - RS,1568880
4321303,Taquari - RS,1094083
4321329,Taquaruçu do Sul - RS,188858
4321352,Tavares - RS,124254
4321402,Tenente Portela - RS,579215
4321436,Terra de Areia - RS,291340
4321451,Teutônia - RS,1576011
4321469,Tio Hugo - RS,174784
4321477,Tiradentes do Sul - RS,196243
4321493,Toropi - RS,101334
4321501,Torres - RS,1382107
4321600,Tramandaí - RS,1234556
4321626,Travesseiro - RS,78088
4321634,Três Arroios - RS,141197
4321667,Três Cachoeiras - RS,308570
4321709,Três Coroas - RS,805149
4321808,Três de Maio - RS,1353676
4321832,Três Forquilhas - RS,64219
4321857,Três Palmeiras - RS,178530
4321907,Três Passos - RS,1033034
4321956,Trindade do Sul - RS,351371
4322004,Triunfo - RS,12982404
4322103,Tucunduva - RS,259332
4322152,Tunas - RS,120845
4322186,Tupanci do Sul - RS,94728
4322202,Tupanciretã - RS,2052015
4322251,Tupandi - RS,533593
4322301,Tuparendi - RS,383535
4322327,Turuçu - RS,163727
4322343,Ubiretama - RS,110732
4322350,União da Serra - RS,91174
4322376,Unistalda - RS,149067
4322400,Uruguaiana - RS,3717113
4322509,Vacaria - RS,3245679
4322525,Vale Verde - RS,130453
4322533,Vale do Sol - RS,272714
4322541,Vale Real - RS,198294
4322558,Vanini - RS,94776
4322608,Venâncio Aires - RS,3732042
4322707,Vera Cruz - RS,826722
4322806,Veranópolis - RS,1738706
4322855,Vespasiano Corrêa - RS,119440
4322905,Viadutos - RS,204582
4323002,Viamão - RS,4335081
4323101,Vicente Dutra - RS,126515
4323200,Victor Graeff - RS,295872
4323309,Vila Flores - RS,297553
4323358,Vila Lângaro - RS,168933
4323408,Vila Maria - RS,389407
4323457,Vila Nova do Sul - RS,195943
4323507,Vista Alegre - RS,137064
4323606,Vista Alegre do Prata - RS,85229
4323705,Vista Gaúcha - RS,103513
4323754,Vitória das Missões - RS,159528
4323770,Westfália - RS,264840
4323804,Xangri-lá - RS,733160
5000203,Água Clara - MS,1211925
5000252,Alcinópolis - MS,237904
5000609,Amambai - MS,2033695
5000708,Anastácio - MS,609913
5000807,Anaurilândia - MS,410374
5000856,Angélica - MS,883913
5000906,Antônio João - MS,866590
5001003,Aparecida do Taboado - MS,1660199
5001102,Aquidauana - MS,1116844
5001243,Aral Moreira - MS,1255601
5001508,Bandeirantes - MS,780114
5001904,Bataguassu - MS,1055097
5002001,Batayporã - MS,603790
5002100,Bela Vista - MS,931638
5002159,Bodoquena - MS,332561
5002209,Bonito - MS,1130067
5002308,Brasilândia - MS,833889
5002407,Caarapó - MS,1967108
5002605,Camapuã - MS,607830
5002704,Campo Grande - MS,35187899
5002803,Caracol - MS,174649
5002902,Cassilândia - MS,712341
5002951,Chapadão do Sul - MS,2655075
5003108,Corguinho - MS,144630
5003157,Coronel Sapucaia - MS,336178
5003207,Corumbá - MS,3847165
5003256,Costa Rica - MS,2556159
5003306,Coxim - MS,1225785
5003454,Deodápolis - MS,461295
5003488,Dois Irmãos do Buriti - MS,310923
5003504,Douradina - MS,214592
5003702,Dourados - MS,12300149
5003751,Eldorado - MS,524691
5003801,Fátima do Sul - MS,699103
5003900,Figueirão - MS,142133
5004007,Glória de Dourados - MS,280101
5004106,Guia Lopes da Laguna - MS,350228
5004304,Iguatemi - MS,788191
5004403,Inocência - MS,406133
5004502,Itaporã - MS,1124125
5004601,Itaquiraí - MS,1258878
5004700,Ivinhema - MS,1461628
5004809,Japorã - MS,165050
5004908,Jaraguari - MS,370994
5005004,Jardim - MS,930098
5005103,Jateí - MS,474840
5005152,Juti - MS,483743
5005202,Ladário - MS,371028
5005251,Laguna Carapã - MS,1097292
5005400,Maracaju - MS,4517627
5005608,Miranda - MS,631602
5005681,Mundo Novo - MS,942239
5005707,Naviraí - MS,2901635
5005806,Nioaque - MS,447265
5006002,Nova Alvorada do Sul - MS,2282707
5006200,Nova Andradina - MS,3281855
5006259,Novo Horizonte do Sul - MS,279117
5006275,Paraíso das Águas - MS,1296594
5006309,Paranaíba - MS,1587295
5006358,Paranhos - MS,286014
5006408,Pedro Gomes - MS,268953
5006606,Ponta Porã - MS,4771500
5006903,Porto Murtinho - MS,464125
5007109,Ribas do Rio Pardo - MS,1965364
5007208,Rio Brilhante - MS,3298707
5007307,Rio Negro - MS,130213
5007406,Rio Verde de Mato Grosso - MS,601958
5007505,Rochedo - MS,231964
5007554,Santa Rita do Pardo - MS,467080
5007695,São Gabriel do Oeste - MS,2185644
5007703,Sete Quedas - MS,418189
5007802,Selvíria - MS,1721432
5007901,Sidrolândia - MS,3327696
5007935,Sonora - MS,1024261
5007950,Tacuru - MS,313035
5007976,Taquarussu - MS,181313
5008008,Terenos - MS,717675
5008305,Três Lagoas - MS,11704743
5008404,Vicentina - MS,371816
5100102,Acorizal - MT,109140
5100201,Água Boa - MT,2000535
5100250,Alta Floresta - MT,2111630
5100300,Alto Araguaia - MT,1172814
5100359,Alto Boa Vista - MT,264000
5100409,Alto Garças - MT,1197572
5100508,Alto Paraguai - MT,166610
5100607,Alto Taquari - MT,1295710
5100805,Apiacás - MT,233790
5101001,Araguaiana - MT,126561
5101209,Araguainha - MT,28025
5101258,Araputanga - MT,655066
5101308,Arenápolis - MT,232216
5101407,Aripuanã - MT,1445988
5101605,Barão de Melgaço - MT,124583
5101704,Barra do Bugres - MT,1568772
5101803,Barra do Garças - MT,2578984
5101852,Bom Jesus do Araguaia - MT,769106
5101902,Brasnorte - MT,2087054
5102504,Cáceres - MT,2264298
5102603,Campinápolis - MT,437258
5102637,Campo Novo do Parecis - MT,6910185
5102678,Campo Verde - MT,4992842
5102686,Campos de Júlio - MT,3302451
5102694,Canabrava do Norte - MT,267165
5102702,Canarana - MT,2931363
5102793,Carlinda - MT,299341
5102850,Castanheira - MT,215078
5103007,Chapada dos Guimarães - MT,1214478
5103056,Cláudia - MT,1068338
5103106,Cocalinho - MT,297648
5103205,Colíder - MT,1269286
5103254,Colniza - MT,849011
5103304,Comodoro - MT,1258117
5103353,Confresa - MT,1536916
5103361,Conquista D'Oeste - MT,143169
5103379,Cotriguaçu - MT,324391
5103403,Cuiabá - MT,29743722
5103437,Curvelândia - MT,123824
5103452,Denise - MT,529572
5103502,Diamantino - MT,5746756
5103601,Dom Aquino - MT,673289
5103700,Feliz Natal - MT,1044834
5103809,Figueirópolis D'Oeste - MT,83603
5103858,Gaúcha do Norte - MT,1290850
5103908,General Carneiro - MT,481705
5103957,Glória D'Oeste - MT,89215
5104104,Guarantã do Norte - MT,1099092
5104203,Guiratinga - MT,727107
5104500,Indiavaí - MT,103576
5104526,Ipiranga do Norte - MT,1924821
5104542,Itanhangá - MT,721420
5104559,Itaúba - MT,418990
5104609,Itiquira - MT,2144680
5104807,Jaciara - MT,1197725
5104906,Jangada - MT,188752
5105002,Jauru - MT,348767
5105101,Juara - MT,1365473
5105150,Juína - MT,1332790
5105176,Juruena - MT,297859
5105200,Juscimeira - MT,528595
5105234,Lambari D'Oeste - MT,244948
5105259,Lucas do Rio Verde - MT,6891172
5105309,Luciara - MT,41158
5105507,Vila Bela da Santíssima Trindade - MT,639027
5105580,Marcelândia - MT,674525
5105606,Matupá - MT,1282800
5105622,Mirassol d'Oeste - MT,835566
5105903,Nobres - MT,1114842
5106000,Nortelândia - MT,325635
5106109,Nossa Senhora do Livramento - MT,387788
5106158,Nova Bandeirantes - MT,343302
5106174,Nova Nazaré - MT,140562
5106182,Nova Lacerda - MT,445568
5106190,Nova Santa Helena - MT,333226
5106208,Nova Brasilândia - MT,109110
5106216,Nova Canaã do Norte - MT,909101
5106224,Nova Mutum - MT,6036492
5106232,Nova Olímpia - MT,732047
5106240,Nova Ubiratã - MT,3270100
5106257,Nova Xavantina - MT,1033180
5106265,Novo Mundo - MT,486222
5106273,Novo Horizonte do Norte - MT,101476
5106281,Novo São Joaquim - MT,862983
5106299,Paranaíta - MT,796134
5106307,Paranatinga - MT,2135755
5106315,Novo Santo Antônio - MT,56622
5106372,Pedra Preta - MT,1575720
5106422,Peixoto de Azevedo - MT,918432
5106455,Planalto da Serra - MT,231865
5106505,Poconé - MT,709415
5106653,Pontal do Araguaia - MT,123203
5106703,Ponte Branca - MT,31217
5106752,Pontes e Lacerda - MT,2436063
5106778,Porto Alegre do Norte - MT,568644
5106802,Porto dos Gaúchos - MT,1318753
5106828,Porto Esperidião - MT,308567
5106851,Porto Estrela - MT,83532
5107008,Poxoréu - MT,1077680
5107040,Primavera do Leste - MT,6964815
5107065,Querência - MT,4259261
5107107,São José dos Quatro Marcos - MT,448462
5107156,Reserva do Cabaçal - MT,47446
5107180,Ribeirão Cascalheira - MT,756776
5107198,Ribeirãozinho - MT,188968
5107206,Rio Branco - MT,107188
5107248,Santa Carmem - MT,1032285
5107263,Santo Afonso - MT,161534
5107297,São José do Povo - MT,58942
5107305,São José do Rio Claro - MT,1465536
5107354,São José do Xingu - MT,934646
5107404,São Pedro da Cipa - MT,69263
5107578,Rondolândia - MT,114345
5107602,Rondonópolis - MT,17294386
5107701,Rosário Oeste - MT,534979
5107743,Santa Cruz do Xingu - MT,320546
5107750,Salto do Céu - MT,94294
5107768,Santa Rita do Trivelato - MT,1236019
5107776,Santa Terezinha - MT,300549
5107792,Santo Antônio do Leste - MT,1019938
5107800,Santo Antônio de Leverger - MT,820042
5107859,São Félix do Araguaia - MT,1622830
5107875,Sapezal - MT,6978522
5107883,Serra Nova Dourada - MT,75359
5107909,Sinop - MT,9623193
5107925,Sorriso - MT,12522102
5107941,Tabaporã - MT,1319770
5107958,Tangará da Serra - MT,5584812
5108006,Tapurah - MT,2007623
5108055,Terra Nova do Norte - MT,502243
5108105,Tesouro - MT,312770
5108204,Torixoréu - MT,211334
5108303,União do Sul - MT,504202
5108352,Vale de São Domingos - MT,77128
5108402,Várzea Grande - MT,9916032
5108501,Vera - MT,1291884
5108600,Vila Rica - MT,879112
5108808,Nova Guarita - MT,167410
5108857,Nova Marilândia - MT,422820
5108907,Nova Maringá - MT,1204704
5108956,Nova Monte Verde - MT,367193
5200050,Abadia de Goiás - GO,353748
5200100,Abadiânia - GO,445369
5200134,Acreúna - GO,1051903
5200159,Adelândia - GO,48810
5200175,Água Fria de Goiás - GO,533256
5200209,Água Limpa - GO,63867
5200258,Águas Lindas de Goiás - GO,2463488
5200308,Alexânia - GO,1128156
5200506,Aloândia - GO,63743
5200555,Alto Horizonte - GO,1280308
5200605,Alto Paraíso de Goiás - GO,297039
5200803,Alvorada do Norte - GO,173153
5200829,Amaralina - GO,109093
5200852,Americano do Brasil - GO,91419
5200902,Amorinópolis - GO,118920
5201108,Anápolis - GO,17789474
5201207,Anhanguera - GO,21702
5201306,Anicuns - GO,512612
5201405,Aparecida de Goiânia - GO,16981188
5201454,Aparecida do Rio Doce - GO,110094
5201504,Aporé - GO,395754
5201603,Araçu - GO,73510
5201702,Aragarças - GO,277756
5201801,Aragoiânia - GO,174344
5202155,Araguapaz - GO,180146
5202353,Arenópolis - GO,222600
5202502,Aruanã - GO,291985
5202601,Aurilândia - GO,81585
5202809,Avelinópolis - GO,68067
5203104,Baliza - GO,123257
5203203,Barro Alto - GO,1573641
5203302,Bela Vista de Goiás - GO,1481064
5203401,Bom Jardim de Goiás - GO,257679
5203500,Bom Jesus de Goiás - GO,1229697
5203559,Bonfinópolis - GO,121159
5203575,Bonópolis - GO,156648
5203609,Brazabrantes - GO,93847
5203807,Britânia - GO,198125
5203906,Buriti Alegre - GO,467748
5203939,Buriti de Goiás - GO,56930
5203962,Buritinópolis - GO,88916
5204003,Cabeceiras - GO,475971
5204102,Cachoeira Alta - GO,281720
5204201,Cachoeira de Goiás - GO,38880
5204250,Cachoeira Dourada - GO,69505
5204300,Caçu - GO,912901
5204409,Caiapônia - GO,821715
5204508,Caldas Novas - GO,3001268
5204557,Caldazinha - GO,84657
5204607,Campestre de Goiás - GO,72754
5204656,Campinaçu - GO,110528
5204706,Campinorte - GO,333043
5204805,Campo Alegre de Goiás - GO,846766
5204854,Campo Limpo de Goiás - GO,165123
5204904,Campos Belos - GO,315342
5204953,Campos Verdes - GO,56359
5205000,Carmo do Rio Verde - GO,488110
5205059,Castelândia - GO,91630
5205109,Catalão - GO,9916890
5205208,Caturaí - GO,100787
5205307,Cavalcante - GO,383048
5205406,Ceres - GO,734719
5205455,Cezarina - GO,385020
5205471,Chapadão do Céu - GO,2188780
5205497,Cidade Ocidental - GO,1006341
5205513,Cocalzinho de Goiás - GO,436380
5205521,Colinas do Sul - GO,70463
5205703,Córrego do Ouro - GO,74387
5205802,Corumbá de Goiás - GO,260271
5205901,Corumbaíba - GO,709290
5206206,Cristalina - GO,4602541
5206305,Cristianópolis - GO,120120
5206404,Crixás - GO,699386
5206503,Cromínia - GO,99576
5206602,Cumari - GO,96880
5206701,Damianópolis - GO,44989
5206800,Damolândia - GO,52509
5206909,Davinópolis - GO,583107
5207105,Diorama - GO,96859
5207253,Doverlândia - GO,400905
5207352,Edealina - GO,405228
5207402,Edéia - GO,923375
5207501,Estrela do Norte - GO,74811
5207535,Faina - GO,167618
5207600,Fazenda Nova - GO,152416
5207808,Firminópolis - GO,272142
5207907,Flores de Goiás - GO,250972
5208004,Formosa - GO,3248097
5208103,Formoso - GO,111687
5208152,Gameleira de Goiás - GO,312545
5208301,Divinópolis de Goiás - GO,91720
5208400,Goianápolis - GO,294420
5208509,Goiandira - GO,202210
5208608,Goianésia - GO,1888440
5208707,Goiânia - GO,59870499
5208806,Goianira - GO,1102805
5208905,Goiás - GO,763779
5209101,Goiatuba - GO,2169650
5209150,Gouvelândia - GO,169400
5209200,Guapó - GO,347725
5209291,Guaraíta - GO,52186
5209408,Guarani de Goiás - GO,86104
5209457,Guarinos - GO,64356
5209606,Heitoraí - GO,83890
5209705,Hidrolândia - GO,1329218
5209804,Hidrolina - GO,87757
5209903,Iaciara - GO,226552
5209937,Inaciolândia - GO,237550
5209952,Indiara - GO,656345
5210000,Inhumas - GO,1406365
5210109,Ipameri - GO,2429509
5210158,Ipiranga de Goiás - GO,69954
5210208,Iporá - GO,876399
5210307,Israelândia - GO,71479
5210406,Itaberaí - GO,1805075
5210562,Itaguari - GO,98151
5210604,Itaguaru - GO,104100
5210802,Itajá - GO,131521
5210901,Itapaci - GO,547603
5211008,Itapirapuã - GO,222293
5211206,Itapuranga - GO,553625
5211305,Itarumã - GO,324864
5211404,Itauçu - GO,219256
5211503,Itumbiara - GO,5324712
5211602,Ivolândia - GO,139635
5211701,Jandaia - GO,426843
5211800,Jaraguá - GO,919843
5211909,Jataí - GO,7997057
5212006,Jaupaci - GO,83166
5212055,Jesúpolis - GO,39675
5212105,Joviânia - GO,342155
5212204,Jussara - GO,693526
5212253,Lagoa Santa - GO,51870
5212303,Leopoldo de Bulhões - GO,343236
5212501,Luziânia - GO,5400879
5212600,Mairipotaba - GO,88307
5212709,Mambaí - GO,107552
5212808,Mara Rosa - GO,291278
5212907,Marzagão - GO,68550
5212956,Matrinchã - GO,170669
5213004,Maurilândia - GO,247923
5213053,Mimoso de Goiás - GO,247572
5213087,Minaçu - GO,1296753
5213103,Mineiros - GO,3288959
5213400,Moiporá - GO,53255
5213509,Monte Alegre de Goiás - GO,120282
5213707,Montes Claros de Goiás - GO,498816
5213756,Montividiu - GO,1604454
5213772,Montividiu do Norte - GO,108845
5213806,Morrinhos - GO,1857571
5213855,Morro Agudo de Goiás - GO,54837
5213905,Mossâmedes - GO,131845
5214002,Mozarlândia - GO,1025089
5214051,Mundo Novo - GO,180856
5214101,Mutunópolis - GO,86431
5214408,Nazário - GO,276931
5214507,Nerópolis - GO,1021269
5214606,Niquelândia - GO,1291841
5214705,Nova América - GO,48893
5214804,Nova Aurora - GO,71042
5214838,Nova Crixás - GO,628584
5214861,Nova Glória - GO,141181
5214879,Nova Iguaçu de Goiás - GO,61477
5214903,Nova Roma - GO,66589
5215009,Nova Veneza - GO,197285
5215207,Novo Brasil - GO,85247
5215231,Novo Gama - GO,1154253
5215256,Novo Planalto - GO,160467
5215306,Orizona - GO,938192
5215405,Ouro Verde de Goiás - GO,150022
5215504,Ouvidor - GO,765440
5215603,Padre Bernardo - GO,1052238
5215652,Palestina de Goiás - GO,173212
5215702,Palmeiras de Goiás - GO,1770858
5215801,Palmelo - GO,55764
5215900,Palminópolis - GO,220066
5216007,Panamá - GO,109643
5216304,Paranaiguara - GO,236712
5216403,Paraúna - GO,1559971
5216452,Perolândia - GO,708423
5216809,Petrolina de Goiás - GO,178796
5216908,Pilar de Goiás - GO,192761
5217104,Piracanjuba - GO,1239086
5217203,Piranhas - GO,609418
5217302,Pirenópolis - GO,640388
5217401,Pires do Rio - GO,1405175
5217609,Planaltina - GO,1453270
5217708,Pontalina - GO,717261
5218003,Porangatu - GO,1430254
5218052,Porteirão - GO,222488
5218102,Portelândia - GO,367303
5218300,Posse - GO,703663
5218391,Professor Jamil - GO,72101
5218508,Quirinópolis - GO,2147676
5218607,Rialma - GO,314517
5218706,Rianápolis - GO,83234
5218789,Rio Quente - GO,326141
5218805,Rio Verde - GO,16307342
5218904,Rubiataba - GO,565948
5219001,Sanclerlândia - GO,217582
5219100,Santa Bárbara de Goiás - GO,154126
5219209,Santa Cruz de Goiás - GO,295258
5219258,Santa Fé de Goiás - GO,260186
5219308,Santa Helena de Goiás - GO,1621078
5219357,Santa Isabel - GO,123191
5219407,Santa Rita do Araguaia - GO,204972
5219456,Santa Rita do Novo Destino - GO,110073
5219506,Santa Rosa de Goiás - GO,68318
5219605,Santa Tereza de Goiás - GO,87583
5219704,Santa Terezinha de Goiás - GO,190867
5219712,Santo Antônio da Barra - GO,321015
5219738,Santo Antônio de Goiás - GO,154853
5219753,Santo Antônio do Descoberto - GO,825809
5219803,São Domingos - GO,206273
5219902,São Francisco de Goiás - GO,130603
5220009,São João d'Aliança - GO,570027
